7.96,2.12,2.1,-1.81,-17.82,-5.82,0,-5.87,1028.07,-5.63,0.64,0.25,1.07,1.26,1.26,54.17,8,27.13,35.49,36.22,-7.39,893.43,-20.73,-6.79,-1.53,2.82,3.82,5.86,0,21.6,9.7,3.2,1.2,1.2,3.922222222
7.97,1.68,1.7,-1.29,-17.99,-5.73,0,-5.87,1028.07,-5.56,0.7,0.26,1.08,1.22,1.22,53.5,7.83,27.68,37.6,37.83,-7.62,893.41,-19.75,-6.32,-1.59,2.63,3.73,0,0,19.1,8.5,3.4,1.3,1.3,0.444444444
6.28,1.25,1.3,-0.62,-18.38,-3.25,0,-5.87,1028.98,-3.66,0.92,0.3,1.11,1.22,1.23,72.15,8.51,27.6,37.43,36.42,-3.89,894.24,-20.07,-5.89,-1.36,2.31,3.52,9.53,0,16.7,9.1,3.6,0.9,1,-3.677777778
7.8,1.54,1.5,1.89,-17.88,2.23,0,-3.25,1026.65,2.1,0.91,0.49,1.2,1.21,1.21,78.5,13.79,26.51,22.04,22.71,4.43,893.81,-20.97,-5.29,-0.05,4.79,6.14,9.92,0,17,10,4,2.3,2.4,-4.744444444
8.69,2.11,2.1,1.36,-15.94,2.16,0,2.01,1024.19,2.76,1.19,1.35,1.46,1.48,1.48,100.21,39.5,33.06,29.62,29.65,3.42,891.92,-21.34,-5.77,0.09,4.75,6.21,10,0,17.8,11.5,3.6,1.9,2,-6.666666667
7.62,1.53,1.5,0.34,-12.87,-1.3,0,-1.09,1024.28,2.17,1.1,1.53,1.65,1.77,1.77,100,47.42,35.99,38.12,37.49,-2.92,891.65,-21.73,-6.55,0.19,4.56,5.95,9.84,0,17.2,10.8,3.4,1.1,1.2,-7.977777778
5.06,1.04,1,-0.22,-12.37,-2.16,0,-2.18,1025.16,-1.32,1.07,1.88,1.85,1.76,1.76,100,63.66,40.58,41.04,39.95,-3.88,892.15,-22.42,-7.61,0.05,4.57,5.97,9.69,0,20.3,9.5,2.8,0.6,0.6,-9.033333333
0,1.99,2,-2.26,-16.46,-5.32,0,0,1025.19,0,0.16,0.31,1.08,1.36,1.36,12.5,11,26.99,34.69,35.47,-6.88,891.62,-20.1,-8.52,-1.21,3.27,4.61,0,0,27.4,8.9,1.6,1.2,1.3,-0.244444444
8.59,2.05,2,-1.72,-17.54,-5.24,0,-5.38,1027.19,-5.11,0.5,0.24,1.01,1.35,1.34,40.5,7.5,25.19,36.31,37.78,-6.96,892.72,-20.52,-6.99,-0.98,3.34,4.53,2.73,0,24.9,10.4,1.5,-0.1,0,4.644444444
7.91,1.93,1.9,-1.5,-18.22,-5.4,0,-5.4,1027.73,-5.19,0.76,0.28,1.07,1.3,1.3,62.5,9.5,26.5,35.84,36.62,-7.22,893.28,-20.61,-6.71,-1.31,3.14,4.22,0,0,21.7,11.7,3,1,0.9,3.922222222
7.66,1.41,1.4,-1.05,-18.14,-5.21,0,-5.47,1027.29,-5.19,0.77,0.47,1.06,1.26,1.26,56.5,14.5,25.74,39.12,39.29,-7.41,893.14,-19.43,-7.01,-0.72,3.71,4.85,1.8,0,18.8,11.8,3,0.9,1,0.444444444
5.89,1.12,1.1,-0.11,-17.82,-1.8,0,-5.22,1028.04,-2.18,0.97,0.39,1.15,1.34,1.33,74.61,10.5,26.94,37.35,36.59,-2.94,893.81,-19.92,-5.47,-0.33,3.5,4.64,9.92,0,15.8,12.3,3.4,0.6,0.7,-3.677777778
8.88,1.78,1.8,2.38,-15.49,2.16,0,-1.8,1026.18,2.1,0.8,0.8,1.37,1.37,1.37,66.81,22,30,24.64,24.72,4.02,893.68,-20.7,-5.15,0.35,5.12,6.55,10,0,17.5,11.7,3.5,2.2,2.3,-4.744444444
9.24,2.22,2.2,1.55,-12.55,2.05,0,2.01,1023.91,2.59,1.25,1.32,1.81,1.86,1.86,100,38,38.44,35.33,35.2,2.96,891.85,-20.91,-5.57,0.49,5.1,6.58,10,0,18.9,11.6,3.9,2.1,2.2,-6.666666667
8.03,1.78,1.8,0.68,-10.41,-1.14,0,-0.95,1024.57,2.08,1.09,1.98,1.94,2.14,2.14,94.94,64,43,45.37,44.31,-2.21,892.08,-21.14,-7.03,0.21,4.58,6,10,0,18.2,11.1,3.4,1.1,1.3,-7.977777778
6.43,1.91,1.9,0.4,-9.27,-1.27,0,-1.9,1024.91,-1.12,1.09,2.19,2.25,2.19,2.19,100,73.5,50.77,49.69,48.89,-2.54,892.1,-21.68,-7.53,-0.01,4.4,5.77,9.84,0.05,17.1,8.7,3.8,0.9,1,-9.033333333
6.4,1.93,1.9,0.28,-7.39,-1.77,0,-1.76,1025.32,-1.27,0.97,2.33,2.88,2.41,2.41,98,86,67.48,53.74,53.99,-2.76,891.9,-22.74,-8.53,-0.66,3.58,4.89,8.2,0.14,16.5,7.8,5.1,1.4,1.4,-8.677777778
6.47,1.68,1.7,-0.86,-6.89,-3.75,0,-3.75,1025.35,-1.77,0.08,2.25,2.79,2.57,2.57,8,82,67.54,66.15,66.42,-5.83,891.68,-22.82,-8.54,-0.95,3.49,4.81,0,0.14,8.9,7.5,5.3,1.3,1.4,-7.411111111
